Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Unit Price,Shipping Cost,Month,Quarter,Year
14660,ORD_18882,2022-07-15,2022-07-26,First Class,CUST_7488,Customer CUST_7488,Home Office,United States,City 24,Nevada,93989,West,PROD_8357,Technology,Accessories,Headphones,2934.05,5,0.249,385.24,586.81,13.15,7,3,2022
14661,ORD_89156,2022-09-04,2022-09-10,Same Day,CUST_4443,Customer CUST_4443,Corporate,United States,City 45,Washington,55599,West,PROD_3614,Furniture,Bookcases,Corner Bookcase,794.36,7,0.279,245.53,113.48,38.71,9,3,2022
14662,ORD_94238,2022-04-14,2022-04-21,Second Class,CUST_5099,Customer CUST_5099,Home Office,United States,City 8,Arizona,51770,West,PROD_8691,Office Supplies,Art,Pencils,316.96,7,0.209,90.35,45.28,11.88,4,2,2022
14663,ORD_12321,2022-09-05,2022-09-10,First Class,CUST_3634,Customer CUST_3634,Home Office,United States,City 24,New Jersey,44093,East,PROD_1576,Office Supplies,Paper,Notebook Paper,143.9,10,0.266,34.06,14.39,21.31,9,3,2022
14664,ORD_89689,2023-03-26,2023-04-08,First Class,CUST_1636,Customer CUST_1636,Corporate,United States,City 15,Illinois,37947,Central,PROD_2138,Technology,Copiers,Color Copier,2480.832,6,0.05,551.14,344.56,19.02,3,1,2023
14665,ORD_27815,2023-02-23,2023-03-02,Standard Class,CUST_3053,Customer CUST_3053,Corporate,United States,City 44,Ohio,53652,Central,PROD_2312,Furniture,Tables,Office Table,2326.14,9,0.016,502.61,258.46,6.3,2,1,2023
14666,ORD_81427,2022-06-29,2022-07-12,Same Day,CUST_6913,Customer CUST_6913,Home Office,United States,City 42,North Carolina,69505,South,PROD_7546,Office Supplies,Labels,Price Labels,95.99,1,0.033,21.5,95.99,42.58,6,2,2022
14667,ORD_39507,2023-01-02,2023-01-10,Same Day,CUST_8814,Customer CUST_8814,Home Office,United States,City 44,Florida,57664,South,PROD_8866,Technology,Accessories,Bluetooth Speaker,5852.808,6,0.236,1001.58,812.89,47.22,1,1,2023
14668,ORD_46599,2022-11-03,2022-11-05,Same Day,CUST_2155,Customer CUST_2155,Home Office,United States,City 26,Florida,68985,South,PROD_7553,Furniture,Bookcases,3-Shelf Bookcase,625.716,1,0.214,141.456,481.32,25.82,11,4,2022
14669,ORD_11144,2023-07-18,2023-07-20,Standard Class,CUST_7776,Customer CUST_7776,Corporate,United States,City 29,Nevada,64971,West,PROD_6683,Technology,Copiers,Floor Copier,3141.6,7,0.003,644.26,448.8,11.28,7,3,2023
14670,ORD_65889,2022-04-15,2022-04-27,First Class,CUST_7700,Customer CUST_7700,Corporate,United States,City 44,Massachusetts,91081,East,PROD_1357,Furniture,Bookcases,5-Shelf Bookcase,3590.28,9,0.031,571.59,398.92,20.74,4,2,2022
14671,ORD_14379,2022-04-14,2022-04-26,First Class,CUST_3364,Customer CUST_3364,Corporate,United States,City 32,Ohio,24050,Central,PROD_2610,Technology,Machines,Projector,601.74,6,0.183,145.8,100.29,18.74,4,2,2022
14672,ORD_36827,2022-02-03,2022-02-05,Second Class,CUST_4859,Customer CUST_4859,Home Office,United States,City 22,Michigan,75379,Central,PROD_7704,Furniture,Tables,Coffee Table,1158.25,5,0.135,290.19,231.65,14.26,2,1,2022
14673,ORD_97317,2023-12-31,2024-01-09,First Class,CUST_2637,Customer CUST_2637,Home Office,United States,City 18,Pennsylvania,80728,East,PROD_8209,Furniture,Bookcases,3-Shelf Bookcase,315.06800000000004,4,0.064,60.395999999999994,60.59,20.06,12,4,2023
14674,ORD_19873,2023-02-22,2023-03-04,First Class,CUST_1163,Customer CUST_1163,Consumer,United States,City 39,Virginia,46520,South,PROD_5707,Technology,Machines,Fax Machine,4606.632,9,0.044,631.77,426.54,22.77,2,1,2023
14675,ORD_64952,2023-12-15,2023-12-22,Second Class,CUST_3258,Customer CUST_3258,Consumer,United States,City 47,Ohio,67412,Central,PROD_8645,Technology,Accessories,Headphones,808.015,1,0.231,88.68,621.55,18.93,12,4,2023
14676,ORD_38148,2023-08-16,2023-08-26,Standard Class,CUST_2094,Customer CUST_2094,Corporate,United States,City 49,New Jersey,47117,East,PROD_3504,Furniture,Tables,Office Table,2814.9,6,0.178,768.33,469.15,14.09,8,3,2023
14677,ORD_59871,2022-03-31,2022-04-10,First Class,CUST_5402,Customer CUST_5402,Consumer,United States,City 45,Connecticut,50272,East,PROD_4333,Furniture,Bookcases,Corner Bookcase,3594.48,8,0.018,599.42,449.31,15.12,3,1,2022
14678,ORD_59486,2023-08-30,2023-09-02,First Class,CUST_3028,Customer CUST_3028,Corporate,United States,City 31,Indiana,30985,Central,PROD_9569,Technology,Accessories,Bluetooth Speaker,2699.34,6,0.11,677.76,449.89,23.5,8,3,2023
14679,ORD_77844,2023-05-08,2023-05-14,Same Day,CUST_1494,Customer CUST_1494,Home Office,United States,City 12,Nevada,72829,West,PROD_1621,Office Supplies,Appliances,Desk Fan,162.1,5,0.281,50.68,32.42,34.16,5,2,2023
14680,ORD_48000,2022-03-24,2022-04-06,Standard Class,CUST_6204,Customer CUST_6204,Consumer,United States,City 8,Nevada,52003,West,PROD_2330,Office Supplies,Labels,Address Labels,26.16,3,0.022,10.16,8.72,14.0,3,1,2022
14681,ORD_87791,2022-11-08,2022-11-19,Same Day,CUST_2012,Customer CUST_2012,Corporate,United States,City 7,Indiana,42936,Central,PROD_4953,Technology,Accessories,Headphones,5020.08,10,0.21,1154.664,386.16,44.95,11,4,2022
14682,ORD_34521,2023-08-05,2023-08-14,Standard Class,CUST_4999,Customer CUST_4999,Corporate,United States,City 25,Indiana,56276,Central,PROD_3054,Technology,Accessories,Charger,3470.72,4,0.062,750.15,867.68,7.22,8,3,2023
14683,ORD_98037,2022-02-13,2022-02-17,Standard Class,CUST_3606,Customer CUST_3606,Home Office,United States,City 49,Pennsylvania,83167,East,PROD_1639,Furniture,Furnishings,Table Lamp,522.9,6,0.086,174.51,87.15,7.42,2,1,2022
14684,ORD_53349,2022-05-01,2022-05-05,Standard Class,CUST_3047,Customer CUST_3047,Corporate,United States,City 46,Florida,44739,South,PROD_2025,Office Supplies,Binders,5-Ring Binder,185.92,7,0.187,70.32,26.56,12.15,5,2,2022
14685,ORD_94067,2023-04-29,2023-04-30,Standard Class,CUST_7045,Customer CUST_7045,Home Office,United States,City 43,Washington,59981,West,PROD_7087,Office Supplies,Paper,Cardstock,51.9,3,0.054,14.03,17.3,10.5,4,2,2023
14686,ORD_47689,2023-10-10,2023-10-24,Same Day,CUST_4020,Customer CUST_4020,Consumer,United States,City 35,Nevada,59033,West,PROD_1761,Furniture,Tables,Office Table,1664.39,7,0.288,252.132,182.9,29.44,10,4,2023
14687,ORD_81998,2023-08-03,2023-08-09,Same Day,CUST_8377,Customer CUST_8377,Home Office,United States,City 32,Florida,32151,South,PROD_7126,Technology,Accessories,Phone Case,90.58,2,0.061,12.19,45.29,25.44,8,3,2023
14688,ORD_75228,2022-03-30,2022-04-13,Second Class,CUST_4297,Customer CUST_4297,Consumer,United States,City 30,Connecticut,72112,East,PROD_1099,Technology,Copiers,Desktop Copier,1292.064,2,0.01,110.9,538.36,18.17,3,1,2022
14689,ORD_82279,2023-09-09,2023-09-23,Same Day,CUST_2976,Customer CUST_2976,Corporate,United States,City 39,Illinois,74568,Central,PROD_8317,Technology,Accessories,Headphones,2418.0,10,0.179,690.43,241.8,43.56,9,3,2023
14690,ORD_34758,2023-09-07,2023-09-21,Second Class,CUST_1133,Customer CUST_1133,Home Office,United States,City 42,Florida,80938,South,PROD_3969,Office Supplies,Envelopes,Shipping Envelopes,287.28,9,0.071,88.47,31.92,8.44,9,3,2023
14691,ORD_74226,2022-04-09,2022-04-22,First Class,CUST_7475,Customer CUST_7475,Home Office,United States,City 29,Texas,12190,South,PROD_2954,Office Supplies,Appliances,Space Heater,186.13,7,0.293,67.9,26.59,16.3,4,2,2022
14692,ORD_19639,2022-04-24,2022-05-07,Second Class,CUST_5384,Customer CUST_5384,Corporate,United States,City 1,Washington,42392,West,PROD_6905,Technology,Accessories,Headphones,9971.6,10,0.26,2163.89,997.16,16.23,4,2,2022
14693,ORD_45349,2022-07-31,2022-08-14,Standard Class,CUST_2569,Customer CUST_2569,Corporate,United States,City 43,Texas,61140,South,PROD_7573,Office Supplies,Art,Highlighters,109.11,3,0.083,40.84,36.37,12.04,7,3,2022
14694,ORD_14616,2022-10-10,2022-10-23,Second Class,CUST_5957,Customer CUST_5957,Corporate,United States,City 14,Michigan,34870,Central,PROD_7020,Office Supplies,Labels,File Labels,639.9250000000001,5,0.223,217.524,98.45,18.71,10,4,2022
14695,ORD_80597,2022-12-20,2022-12-25,Standard Class,CUST_2292,Customer CUST_2292,Home Office,United States,City 45,Nevada,79701,West,PROD_1153,Furniture,Furnishings,Table Lamp,3244.67,5,0.21,716.832,499.18,10.15,12,4,2022
14696,ORD_24006,2022-08-29,2022-09-06,Standard Class,CUST_9802,Customer CUST_9802,Corporate,United States,City 40,Virginia,80739,South,PROD_2688,Furniture,Tables,Dining Table,558.94,2,0.068,184.98,279.47,13.77,8,3,2022
14697,ORD_92436,2022-05-13,2022-05-27,Second Class,CUST_9689,Customer CUST_9689,Corporate,United States,City 38,Wisconsin,53554,Central,PROD_7790,Office Supplies,Binders,Binder Clips,453.78,6,0.278,139.26,75.63,9.35,5,2,2022
14698,ORD_91851,2023-07-11,2023-07-24,Standard Class,CUST_1192,Customer CUST_1192,Consumer,United States,City 22,Connecticut,76548,East,PROD_3212,Technology,Machines,Projector,284.1,6,0.289,51.38,47.35,11.57,7,3,2023
14699,ORD_92173,2023-04-16,2023-04-22,Same Day,CUST_7307,Customer CUST_7307,Consumer,United States,City 3,Wisconsin,64063,Central,PROD_6203,Office Supplies,Binders,Binder Clips,394.72,4,0.179,137.1,98.68,39.48,4,2,2023
14700,ORD_15052,2022-11-10,2022-11-15,Same Day,CUST_8710,Customer CUST_8710,Home Office,United States,City 18,Indiana,72582,Central,PROD_3991,Technology,Machines,Fax Machine,4262.024,4,0.042,1073.028,819.62,41.61,11,4,2022
14701,ORD_71136,2023-08-19,2023-08-23,Same Day,CUST_7989,Customer CUST_7989,Corporate,United States,City 30,Wisconsin,51663,Central,PROD_8635,Technology,Phones,Landline Phone,381.16,4,0.089,96.85,95.29,27.21,8,3,2023
14702,ORD_70378,2022-06-13,2022-06-14,First Class,CUST_3560,Customer CUST_3560,Home Office,United States,City 44,Virginia,14980,South,PROD_8050,Furniture,Tables,Coffee Table,790.4,2,0.026,184.74,395.2,16.15,6,2,2022
14703,ORD_31533,2023-03-31,2023-04-05,Same Day,CUST_2084,Customer CUST_2084,Corporate,United States,City 6,New York,47486,East,PROD_8099,Furniture,Bookcases,Corner Bookcase,1928.8,10,0.28,294.53,192.88,37.11,3,1,2023
14704,ORD_65700,2023-04-04,2023-04-10,Second Class,CUST_4161,Customer CUST_4161,Consumer,United States,City 43,Washington,15522,West,PROD_8038,Furniture,Furnishings,Floor Lamp,3882.56,8,0.085,799.65,485.32,9.33,4,2,2023
14705,ORD_75493,2022-02-25,2022-03-09,Standard Class,CUST_9431,Customer CUST_9431,Corporate,United States,City 48,North Carolina,25359,South,PROD_1428,Furniture,Chairs,Guest Chair,2513.98,7,0.008,865.64,359.14,10.12,2,1,2022
14706,ORD_25616,2022-04-08,2022-04-21,Second Class,CUST_3383,Customer CUST_3383,Home Office,United States,City 19,Wisconsin,60823,Central,PROD_4871,Technology,Accessories,Headphones,250.8,3,0.001,67.06,83.6,18.19,4,2,2022
14707,ORD_98799,2023-05-13,2023-05-16,Second Class,CUST_2963,Customer CUST_2963,Corporate,United States,City 48,New Jersey,90926,East,PROD_3752,Office Supplies,Appliances,Space Heater,160.65,9,0.293,58.43,17.85,14.39,5,2,2023
14708,ORD_95188,2022-01-11,2022-01-23,Standard Class,CUST_2422,Customer CUST_2422,Corporate,United States,City 14,Illinois,30822,Central,PROD_5976,Technology,Machines,Scanner,829.0559999999999,1,0.007,204.13,690.88,13.87,1,1,2022
14709,ORD_83081,2023-04-21,2023-04-26,Same Day,CUST_5835,Customer CUST_5835,Home Office,United States,City 19,Pennsylvania,44018,East,PROD_7516,Office Supplies,Art,Markers,666.4,10,0.151,244.86,66.64,46.53,4,2,2023
14710,ORD_79805,2023-10-19,2023-10-25,Standard Class,CUST_4114,Customer CUST_4114,Corporate,United States,City 6,Ohio,17958,Central,PROD_7871,Office Supplies,Envelopes,Shipping Envelopes,267.90400000000005,8,0.208,98.532,25.76,13.8,10,4,2023
14711,ORD_63200,2022-06-01,2022-06-02,First Class,CUST_9023,Customer CUST_9023,Consumer,United States,City 17,Massachusetts,42815,East,PROD_3413,Office Supplies,Art,Markers,23.31,3,0.024,4.7,7.77,17.25,6,2,2022
14712,ORD_15719,2022-05-30,2022-06-11,Second Class,CUST_3197,Customer CUST_3197,Home Office,United States,City 18,Illinois,92980,Central,PROD_6940,Furniture,Tables,Coffee Table,4669.6,10,0.24,1062.4,466.96,15.17,5,2,2022
14713,ORD_23625,2023-03-19,2023-04-01,First Class,CUST_9008,Customer CUST_9008,Home Office,United States,City 44,Florida,26823,South,PROD_7877,Furniture,Tables,Dining Table,564.52,4,0.027,197.17,141.13,18.75,3,1,2023
14714,ORD_43496,2023-05-22,2023-06-01,Same Day,CUST_8142,Customer CUST_8142,Corporate,United States,City 31,Texas,19711,South,PROD_5041,Office Supplies,Art,Pencils,210.2,4,0.159,61.27,52.55,48.94,5,2,2023
14715,ORD_25712,2022-10-24,2022-11-02,Same Day,CUST_6380,Customer CUST_6380,Corporate,United States,City 50,Indiana,16904,Central,PROD_3594,Technology,Accessories,Phone Case,1915.992,3,0.054,485.01599999999996,491.28,38.44,10,4,2022
14716,ORD_48463,2023-11-23,2023-11-24,Second Class,CUST_6196,Customer CUST_6196,Consumer,United States,City 46,Oregon,52216,West,PROD_6824,Technology,Phones,Conference Phone,8256.339,7,0.179,992.5559999999999,907.29,8.66,11,4,2023
14717,ORD_55794,2023-11-05,2023-11-07,Standard Class,CUST_1348,Customer CUST_1348,Consumer,United States,City 10,California,27194,West,PROD_7029,Technology,Copiers,Multifunction Copier,8653.112,8,0.071,1575.936,832.03,12.75,11,4,2023
14718,ORD_80338,2022-01-26,2022-02-02,Same Day,CUST_3024,Customer CUST_3024,Home Office,United States,City 24,Indiana,79518,Central,PROD_9179,Furniture,Tables,Dining Table,3483.34,7,0.142,1105.61,497.62,48.76,1,1,2022
14719,ORD_91452,2022-03-02,2022-03-04,Standard Class,CUST_6589,Customer CUST_6589,Consumer,United States,City 50,Texas,20947,South,PROD_3281,Technology,Phones,Landline Phone,1049.58,5,0.121,243.31,174.93,8.04,3,1,2022
14720,ORD_20672,2023-07-10,2023-07-12,Same Day,CUST_3631,Customer CUST_3631,Home Office,United States,City 25,Arizona,40719,West,PROD_3509,Furniture,Tables,Coffee Table,1144.92,3,0.262,196.17,381.64,48.76,7,3,2023
14721,ORD_91756,2023-12-13,2023-12-14,Second Class,CUST_3864,Customer CUST_3864,Home Office,United States,City 35,Wisconsin,29109,Central,PROD_3691,Office Supplies,Appliances,Coffee Maker,116.948,4,0.266,36.263999999999996,22.49,8.9,12,4,2023
14722,ORD_82862,2023-03-22,2023-03-27,Same Day,CUST_1096,Customer CUST_1096,Home Office,United States,City 1,Massachusetts,27654,East,PROD_6029,Furniture,Chairs,Office Chair,2871.48,6,0.275,520.17,478.58,28.75,3,1,2023
14723,ORD_23999,2022-05-08,2022-05-18,Second Class,CUST_4214,Customer CUST_4214,Consumer,United States,City 35,Connecticut,22749,East,PROD_8549,Technology,Accessories,Charger,94.45,1,0.176,10.29,94.45,10.9,5,2,2022
14724,ORD_96049,2022-02-27,2022-03-12,Second Class,CUST_8639,Customer CUST_8639,Home Office,United States,City 45,Virginia,98298,South,PROD_7697,Technology,Phones,Landline Phone,8362.787999999999,7,0.226,1986.51,995.57,12.52,2,1,2022
14725,ORD_98746,2022-08-11,2022-08-23,First Class,CUST_7100,Customer CUST_7100,Home Office,United States,City 31,Connecticut,63531,East,PROD_7117,Office Supplies,Storage,Storage Box,637.2,9,0.069,233.42,70.8,24.43,8,3,2022
14726,ORD_79516,2022-10-16,2022-10-24,First Class,CUST_4792,Customer CUST_4792,Home Office,United States,City 40,Nevada,93695,West,PROD_5404,Furniture,Bookcases,5-Shelf Bookcase,1697.4750000000001,3,0.076,419.80799999999994,435.25,24.56,10,4,2022
14727,ORD_10296,2023-01-16,2023-01-25,Same Day,CUST_7875,Customer CUST_7875,Consumer,United States,City 21,Wisconsin,76748,Central,PROD_9697,Technology,Phones,Conference Phone,697.1039999999999,1,0.123,168.33,580.92,42.18,1,1,2023
14728,ORD_24375,2023-06-20,2023-07-01,First Class,CUST_4222,Customer CUST_4222,Corporate,United States,City 21,New York,45453,East,PROD_4436,Technology,Accessories,Headphones,311.44,4,0.059,50.24,77.86,17.47,6,2,2023
14729,ORD_84756,2022-05-04,2022-05-13,Standard Class,CUST_7958,Customer CUST_7958,Home Office,United States,City 38,Florida,94993,South,PROD_7414,Technology,Machines,Printer,985.6,10,0.053,102.24,98.56,8.06,5,2,2022
14730,ORD_11354,2022-10-02,2022-10-06,Standard Class,CUST_2943,Customer CUST_2943,Consumer,United States,City 27,Indiana,39131,Central,PROD_7705,Technology,Phones,Conference Phone,1539.3690000000001,3,0.22,245.14799999999997,394.71,10.17,10,4,2022
14731,ORD_83096,2023-04-11,2023-04-18,Same Day,CUST_6828,Customer CUST_6828,Home Office,United States,City 33,Connecticut,23404,East,PROD_1224,Office Supplies,Binders,5-Ring Binder,694.44,9,0.01,209.2,77.16,38.64,4,2,2023
14732,ORD_58585,2023-04-18,2023-04-19,Same Day,CUST_4727,Customer CUST_4727,Consumer,United States,City 2,Massachusetts,36351,East,PROD_9546,Technology,Phones,Cordless Phone,754.56,9,0.076,166.22,83.84,31.15,4,2,2023
14733,ORD_19409,2023-07-02,2023-07-16,Same Day,CUST_7535,Customer CUST_7535,Home Office,United States,City 30,Michigan,74058,Central,PROD_8432,Office Supplies,Paper,Cardstock,66.8,1,0.055,22.29,66.8,28.38,7,3,2023
14734,ORD_70920,2022-01-14,2022-01-15,Second Class,CUST_8795,Customer CUST_8795,Home Office,United States,City 25,Georgia,75791,South,PROD_1308,Office Supplies,Binders,Binder Dividers,131.32,2,0.221,42.64,65.66,14.3,1,1,2022
14735,ORD_15699,2022-10-20,2022-10-25,Second Class,CUST_3263,Customer CUST_3263,Corporate,United States,City 31,Connecticut,34451,East,PROD_9341,Furniture,Furnishings,Wall Art,627.315,1,0.163,140.136,482.55,12.19,10,4,2022
14736,ORD_96612,2023-08-11,2023-08-23,Second Class,CUST_6353,Customer CUST_6353,Consumer,United States,City 47,Wisconsin,38791,Central,PROD_6428,Office Supplies,Appliances,Desk Fan,278.7,3,0.005,75.19,92.9,16.8,8,3,2023
14737,ORD_30672,2023-05-19,2023-05-22,Standard Class,CUST_8754,Customer CUST_8754,Consumer,United States,City 19,Virginia,48191,South,PROD_2145,Office Supplies,Appliances,Coffee Maker,228.8,8,0.271,68.35,28.6,14.04,5,2,2023
14738,ORD_57538,2023-10-25,2023-11-05,Same Day,CUST_9061,Customer CUST_9061,Home Office,United States,City 41,California,41968,West,PROD_1606,Office Supplies,Appliances,Space Heater,69.615,9,0.124,12.935999999999998,5.95,40.62,10,4,2023
14739,ORD_37789,2023-09-18,2023-09-22,Same Day,CUST_2105,Customer CUST_2105,Consumer,United States,City 28,Nevada,71093,West,PROD_7305,Technology,Phones,Smartphone,785.32,2,0.003,173.26,392.66,44.09,9,3,2023
14740,ORD_22644,2023-05-08,2023-05-22,First Class,CUST_4627,Customer CUST_4627,Consumer,United States,City 31,Illinois,63187,Central,PROD_6001,Technology,Copiers,Floor Copier,5169.5,7,0.254,542.71,738.5,15.95,5,2,2023
14741,ORD_15754,2023-05-07,2023-05-15,Standard Class,CUST_4546,Customer CUST_4546,Corporate,United States,City 28,New York,94681,East,PROD_2825,Office Supplies,Paper,Copy Paper,127.02,2,0.205,25.61,63.51,10.52,5,2,2023
14742,ORD_87360,2023-06-24,2023-06-27,First Class,CUST_4315,Customer CUST_4315,Home Office,United States,City 26,Wisconsin,54472,Central,PROD_7374,Technology,Machines,Fax Machine,5894.4,6,0.105,1475.98,982.4,12.05,6,2,2023
14743,ORD_50175,2023-07-26,2023-07-28,Second Class,CUST_8517,Customer CUST_8517,Corporate,United States,City 35,North Carolina,47700,South,PROD_5654,Furniture,Tables,Coffee Table,158.19,3,0.208,35.68,52.73,13.05,7,3,2023
14744,ORD_68804,2023-05-02,2023-05-14,Second Class,CUST_7552,Customer CUST_7552,Consumer,United States,City 14,Illinois,73475,Central,PROD_1138,Technology,Accessories,Charger,2932.0,10,0.027,773.76,293.2,16.04,5,2,2023
14745,ORD_53106,2022-06-27,2022-06-30,Standard Class,CUST_4076,Customer CUST_4076,Home Office,United States,City 36,Indiana,52730,Central,PROD_1797,Technology,Machines,Fax Machine,2421.84,4,0.137,376.32,605.46,13.21,6,2,2022
14746,ORD_33553,2022-04-23,2022-05-07,First Class,CUST_9102,Customer CUST_9102,Consumer,United States,City 50,Ohio,39448,Central,PROD_3705,Technology,Accessories,Charger,3120.0,10,0.069,339.13,312.0,22.58,4,2,2022
14747,ORD_86225,2022-10-24,2022-11-05,Standard Class,CUST_1363,Customer CUST_1363,Home Office,United States,City 50,North Carolina,90274,South,PROD_7898,Office Supplies,Paper,Notebook Paper,330.2,5,0.265,70.548,50.8,13.82,10,4,2022
14748,ORD_79442,2023-08-08,2023-08-22,Standard Class,CUST_1422,Customer CUST_1422,Corporate,United States,City 24,Wisconsin,58956,Central,PROD_1551,Technology,Copiers,Multifunction Copier,1148.61,3,0.233,183.06,382.87,14.8,8,3,2023
14749,ORD_49416,2023-07-19,2023-07-22,Second Class,CUST_1984,Customer CUST_1984,Home Office,United States,City 28,California,88092,West,PROD_4360,Technology,Accessories,Bluetooth Speaker,3096.27,9,0.097,577.2,344.03,10.95,7,3,2023
14750,ORD_18356,2022-11-19,2022-11-22,Standard Class,CUST_4922,Customer CUST_4922,Corporate,United States,City 19,Oregon,10148,West,PROD_5331,Office Supplies,Art,Markers,843.83,10,0.003,186.34799999999998,64.91,7.41,11,4,2022
14751,ORD_43940,2023-10-23,2023-11-03,Second Class,CUST_2440,Customer CUST_2440,Consumer,United States,City 22,Wisconsin,26934,Central,PROD_2673,Furniture,Tables,Coffee Table,1082.3670000000002,9,0.073,271.944,92.51,9.55,10,4,2023
14752,ORD_12801,2023-09-29,2023-10-07,Same Day,CUST_6268,Customer CUST_6268,Corporate,United States,City 1,Indiana,76204,Central,PROD_4498,Office Supplies,Binders,Binder Clips,144.36,9,0.033,33.52,16.04,27.68,9,3,2023
14753,ORD_27649,2023-10-07,2023-10-08,First Class,CUST_9703,Customer CUST_9703,Corporate,United States,City 13,Oregon,29266,West,PROD_2045,Technology,Copiers,Floor Copier,2136.186,9,0.02,237.888,182.58,24.97,10,4,2023
14754,ORD_61875,2023-01-15,2023-01-16,Same Day,CUST_6391,Customer CUST_6391,Corporate,United States,City 7,Wisconsin,83498,Central,PROD_5389,Furniture,Tables,Coffee Table,1746.0,10,0.113,609.16,174.6,32.33,1,1,2023
14755,ORD_60982,2023-01-19,2023-01-29,Same Day,CUST_7681,Customer CUST_7681,Home Office,United States,City 3,Indiana,84334,Central,PROD_9317,Furniture,Furnishings,Rug,3847.68,8,0.153,1183.47,480.96,39.52,1,1,2023
14756,ORD_43991,2023-09-14,2023-09-16,First Class,CUST_1043,Customer CUST_1043,Home Office,United States,City 26,Virginia,17493,South,PROD_3969,Furniture,Tables,Conference Table,780.92,2,0.271,121.89,390.46,16.35,9,3,2023
14757,ORD_46110,2023-02-11,2023-02-22,Standard Class,CUST_2415,Customer CUST_2415,Consumer,United States,City 14,Georgia,97562,South,PROD_8434,Office Supplies,Appliances,Mini Fridge,636.51,7,0.025,165.41,90.93,14.83,2,1,2023
14758,ORD_99548,2022-05-11,2022-05-18,Second Class,CUST_6065,Customer CUST_6065,Consumer,United States,City 44,Connecticut,83140,East,PROD_8178,Technology,Accessories,Headphones,8146.6,10,0.074,2369.98,814.66,15.69,5,2,2022
14759,ORD_18396,2022-03-03,2022-03-10,First Class,CUST_7963,Customer CUST_7963,Consumer,United States,City 50,Arizona,85052,West,PROD_8380,Office Supplies,Paper,Copy Paper,246.06,6,0.01,89.5,41.01,16.88,3,1,2022
14760,ORD_16634,2022-08-17,2022-08-28,First Class,CUST_6033,Customer CUST_6033,Corporate,United States,City 30,Oregon,52489,West,PROD_2087,Office Supplies,Envelopes,Shipping Envelopes,674.48,8,0.147,149.64,84.31,24.55,8,3,2022
14761,ORD_36517,2023-05-09,2023-05-13,Second Class,CUST_3557,Customer CUST_3557,Home Office,United States,City 42,New York,71246,East,PROD_9094,Technology,Copiers,Floor Copier,3075.57,9,0.246,835.63,341.73,9.18,5,2,2023
14762,ORD_90128,2022-03-16,2022-03-21,Standard Class,CUST_3203,Customer CUST_3203,Corporate,United States,City 32,California,33755,West,PROD_2025,Office Supplies,Labels,Price Labels,50.82,3,0.131,15.75,16.94,10.49,3,1,2022
14763,ORD_78266,2022-02-13,2022-02-18,Second Class,CUST_8394,Customer CUST_8394,Home Office,United States,City 50,Indiana,70895,Central,PROD_5980,Furniture,Bookcases,Corner Bookcase,2087.12,7,0.001,546.5,298.16,18.12,2,1,2022
14764,ORD_62142,2022-11-21,2022-11-30,First Class,CUST_9679,Customer CUST_9679,Consumer,United States,City 33,Wisconsin,60756,Central,PROD_8147,Technology,Accessories,Bluetooth Speaker,12707.5,10,0.231,1539.564,977.5,13.7,11,4,2022
14765,ORD_53092,2022-08-27,2022-09-05,Standard Class,CUST_4001,Customer CUST_4001,Home Office,United States,City 13,Ohio,94462,Central,PROD_5686,Furniture,Tables,Dining Table,1332.3,10,0.025,341.71,133.23,6.76,8,3,2022
14766,ORD_99037,2023-03-18,2023-03-22,Same Day,CUST_2893,Customer CUST_2893,Corporate,United States,City 22,Ohio,44139,Central,PROD_4892,Technology,Copiers,Multifunction Copier,4402.08,10,0.093,811.06,366.84,48.22,3,1,2023
14767,ORD_12053,2023-04-23,2023-04-28,Second Class,CUST_1411,Customer CUST_1411,Corporate,United States,City 11,Arizona,84950,West,PROD_7433,Furniture,Chairs,Ergonomic Chair,591.84,2,0.269,186.92,295.92,14.03,4,2,2023
14768,ORD_35193,2023-10-28,2023-10-30,Standard Class,CUST_3283,Customer CUST_3283,Consumer,United States,City 23,Pennsylvania,81688,East,PROD_7364,Furniture,Furnishings,Table Lamp,488.644,1,0.216,80.064,375.88,10.74,10,4,2023
14769,ORD_30604,2023-07-20,2023-07-21,First Class,CUST_4690,Customer CUST_4690,Home Office,United States,City 26,Texas,91515,South,PROD_2901,Furniture,Tables,Conference Table,1150.8,4,0.052,292.44,287.7,19.46,7,3,2023
14770,ORD_76824,2023-08-28,2023-09-05,Standard Class,CUST_2720,Customer CUST_2720,Home Office,United States,City 35,Nevada,58822,West,PROD_6493,Technology,Accessories,Headphones,224.98,1,0.246,37.89,224.98,13.27,8,3,2023
14771,ORD_34611,2022-01-22,2022-02-02,Standard Class,CUST_1079,Customer CUST_1079,Home Office,United States,City 32,Georgia,51355,South,PROD_6773,Furniture,Bookcases,Corner Bookcase,1196.36,4,0.089,322.1,299.09,10.55,1,1,2022
14772,ORD_58654,2023-10-21,2023-10-23,Same Day,CUST_6162,Customer CUST_6162,Corporate,United States,City 12,New York,24436,East,PROD_5978,Furniture,Bookcases,3-Shelf Bookcase,3942.9,9,0.117,641.544,337.0,28.52,10,4,2023
